#;Time;Function;Direction;Status;Data;Data (chars);Data length;Req. length;Port;Comments;
68974;20/02/2026 20:35:36;IRP_MJ_WRITE;DOWN;;a8 38 b2 53 23 21 94 1b 3a eb d4 b2 56 26 de 77 1b 71 eb d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 ;"¨8²S#!”.:ëÔ²V&Þw.qëÔ²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.";244;244;COM7;;
68975;20/02/2026 20:35:36;IRP_MJ_WRITE;UP;STATUS_SUCCESS;a8 38 b2 53 23 21 94 1b 3a eb d4 b2 56 26 de 77 1b 71 eb d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 d4 b2 af 23 21 68 1b 3a 17 ;"¨8²S#!”.:ëÔ²V&Þw.qëÔ²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.Ô²¯#!h.:.";244;;COM7;;
68976;20/02/2026 20:35:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
68977;20/02/2026 20:35:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM7;;
68978;20/02/2026 20:35:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
68979;20/02/2026 20:35:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM7;;
68980;20/02/2026 20:35:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
68981;20/02/2026 20:35:36;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM7;;
68982;20/02/2026 20:35:36;IRP_MJ_WRITE;DOWN;;55 aa 5a f2 00 ;"UªZò.";5;5;COM7;;
68983;20/02/2026 20:35:36;IRP_MJ_WRITE;UP;STATUS_SUCCESS;55 aa 5a f2 00 ;"UªZò.";5;;COM7;;
