#;Time;Function;Direction;Status;Data;Data (chars);Data length;Req. length;Port;Comments;
7413;20/02/2026 18:29:32;IRP_MJ_WRITE;UP;STATUS_SUCCESS;55 aa 5a f5 00 ;"U™Zı.";5;;COM7;;
7414;20/02/2026 18:29:32;IRP_MJ_WRITE;DOWN;;72 3b c5 6d fe 93 ae 09 ad a4 cc ba c5 68 fb 6c 4d 09 e6 a4 6b 07 1b df 36 74 6f de 59 65 1b 4e 04 ba 0a 52 79 fd 6c 73 38 7b 12 99 3f 44 5a c8 7a 50 0d 6d 31 ac 29 67 6f de 59 65 1b 4e 7e a2 16 53 78 fb 11 74 26 07 17 80 45 5c 46 b3 63 43 71 68 29 aa 4e 2e 6c c9 7e 65 73 68 01 d5 36 78 45 e2 47 4e 26 61 25 8a 2b 48 4f d0 73 47 15 64 26 b4 20 70 77 d7 4e 7d 12 59 1c b3 1d 4a 70 ea 13 69 13 c0 ba c8 db 98 9f 28 aa 8a ed bd eb 4c f9 bd 8f 0e 83 85 cb 94 e4 6a d0 b2 a9 27 8c a3 e2 9b c2 43 df 94 80 28 aa 8a ed bd eb 4c f9 bd 8f 0e 83 85 cb 94 e3 63 cd be bb 30 81 b0 f4 95 dd 56 d0 85 94 25 b9 9c e0 af fc 5b c5 df 22 a4 17 13 09 6f 04 ab 33 50 66 c7 6f 6c 02 79 0d a0 3d 5b 63 ca 65 6a 0e 72 0b af 36 5d 78 d5 49 4d 25 53 2c 84 17 ;"r;≈m˛ìÆ.≠§Ã∫≈h˚lM.Ê§k..ﬂ6toﬁYe.N.∫.Ry˝ls8{.ô?DZ»zP.m1¨)goﬁYe.N~¢.Sx˚.t&..ÄE\F≥cCqh)™N.l…~esh.’6xE‚GN&a%ä+HO–sG.d&¥ pw◊N}.Y.≥.JpÍ.i.¿∫»€òü(™äÌΩÎL˘Ωè.ÉÖÀî‰j–≤©'å£‚õ¬CﬂîÄ(™äÌΩÎL˘Ωè.ÉÖÀî„cÕæª0Å∞Ùï›V–Öî%πú‡Ø¸[≈ﬂ""§...o.´3Pf«ol.y.†=[c ej.r.Ø6]x’IM%S,Ñ.";245;245;COM7;;
7415;20/02/2026 18:29:32;IRP_MJ_WRITE;UP;STATUS_SUCCESS;72 3b c5 6d fe 93 ae 09 ad a4 cc ba c5 68 fb 6c 4d 09 e6 a4 6b 07 1b df 36 74 6f de 59 65 1b 4e 04 ba 0a 52 79 fd 6c 73 38 7b 12 99 3f 44 5a c8 7a 50 0d 6d 31 ac 29 67 6f de 59 65 1b 4e 7e a2 16 53 78 fb 11 74 26 07 17 80 45 5c 46 b3 63 43 71 68 29 aa 4e 2e 6c c9 7e 65 73 68 01 d5 36 78 45 e2 47 4e 26 61 25 8a 2b 48 4f d0 73 47 15 64 26 b4 20 70 77 d7 4e 7d 12 59 1c b3 1d 4a 70 ea 13 69 13 c0 ba c8 db 98 9f 28 aa 8a ed bd eb 4c f9 bd 8f 0e 83 85 cb 94 e4 6a d0 b2 a9 27 8c a3 e2 9b c2 43 df 94 80 28 aa 8a ed bd eb 4c f9 bd 8f 0e 83 85 cb 94 e3 63 cd be bb 30 81 b0 f4 95 dd 56 d0 85 94 25 b9 9c e0 af fc 5b c5 df 22 a4 17 13 09 6f 04 ab 33 50 66 c7 6f 6c 02 79 0d a0 3d 5b 63 ca 65 6a 0e 72 0b af 36 5d 78 d5 49 4d 25 53 2c 84 17 ;"r;≈m˛ìÆ.≠§Ã∫≈h˚lM.Ê§k..ﬂ6toﬁYe.N.∫.Ry˝ls8{.ô?DZ»zP.m1¨)goﬁYe.N~¢.Sx˚.t&..ÄE\F≥cCqh)™N.l…~esh.’6xE‚GN&a%ä+HO–sG.d&¥ pw◊N}.Y.≥.JpÍ.i.¿∫»€òü(™äÌΩÎL˘Ωè.ÉÖÀî‰j–≤©'å£‚õ¬CﬂîÄ(™äÌΩÎL˘Ωè.ÉÖÀî„cÕæª0Å∞Ùï›V–Öî%πú‡Ø¸[≈ﬂ""§...o.´3Pf«ol.y.†=[c ej.r.Ø6]x’IM%S,Ñ.";245;;COM7;;
7416;20/02/2026 18:29:32;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
7417;20/02/2026 18:29:32;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM7;;
7418;20/02/2026 18:29:32;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
7419;20/02/2026 18:29:32;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM7;;
7420;20/02/2026 18:29:32;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
7421;20/02/2026 18:29:32;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM7;;
7422;20/02/2026 18:29:32;IRP_MJ_WRITE;DOWN;;55 aa 5a f1 00 ;"U™ZÒ.";5;5;COM7;;
7423;20/02/2026 18:29:32;IRP_MJ_WRITE;UP;STATUS_SUCCESS;55 aa 5a f1 00 ;"U™ZÒ.";5;;COM7;;
7424;20/02/2026 18:29:32;IRP_MJ_WRITE;DOWN;;07 37 7b 39 bf 2d 2e cf 7b 3c ba d2 cd cf 30 39 18 90 f0 7d b3 de 7e fa da 0e ac cd 7e fa da 0e ac cd 7e fa da 0e ac cd 7e fa da 0e ac cd 7e fa da 0e ac cd 7e fa da 0e ac cd 04 e2 c6 0f ad cb 03 fd c4 72 a9 d4 04 e2 c6 75 b5 de 02 ff c2 08 cb 84 7d ed fd 0e c4 eb 7b 95 e6 24 90 d2 55 c7 c4 14 9b de 6a f6 cf 16 a5 da 66 f3 cd 16 a5 da 66 f3 cd 16 a5 da 66 f3 cd 16 a5 da 01 e0 f1 b5 04 9c 9a 26 1f ee 7c 17 9e 2a 00 ee 7c 17 9e 2a 00 ee 7c 17 9e 2a 00 ee 7c 17 9e 2a 00 ee 7c 17 9e 2a 00 ee 7c 17 9e 2a 00 ee 7c 17 9e 2a 00 ee 7c 17 99 23 1d e2 6e 00 93 39 16 e0 63 02 91 3b 14 e3 6f 01 93 38 17 f9 40 75 33 80 94 78 be ec 7e eb e3 0c b3 f7 7d e5 e0 0c b3 f4 7c e5 e3 0c b3 f7 7d e5 e0 0d b3 f7 69 f1 ca 26 92 d0 56 c4 c7 ;".7{9ø-.œ{<∫“Õœ09.ê}≥ﬁ~˙⁄.¨Õ~˙⁄.¨Õ~˙⁄.¨Õ~˙⁄.¨Õ~˙⁄.¨Õ~˙⁄.¨Õ.‚∆.≠À.˝ƒr©‘.‚∆uµﬁ.ˇ¬.ÀÑ}Ì˝.ƒÎ{ïÊ$ê“U«ƒ.õﬁjˆœ.•⁄fÛÕ.•⁄fÛÕ.•⁄fÛÕ.•⁄.‡Òµ.úö&.Ó|.û*.Ó|.û*.Ó|.û*.Ó|.û*.Ó|.û*.Ó|.û*.Ó|.û*.Ó|.ô#.‚n.ì9.‡c.ë;.„o.ì8.˘@u3ÄîxæÏ~Î„.≥˜}Â‡.≥Ù|Â„.≥˜}Â‡.≥˜iÒ &í–Vƒ«";241;241;COM7;;
7425;20/02/2026 18:29:32;IRP_MJ_WRITE;UP;STATUS_SUCCESS;07 37 7b 39 bf 2d 2e cf 7b 3c ba d2 cd cf 30 39 18 90 f0 7d b3 de 7e fa da 0e ac cd 7e fa da 0e ac cd 7e fa da 0e ac cd 7e fa da 0e ac cd 7e fa da 0e ac cd 7e fa da 0e ac cd 04 e2 c6 0f ad cb 03 fd c4 72 a9 d4 04 e2 c6 75 b5 de 02 ff c2 08 cb 84 7d ed fd 0e c4 eb 7b 95 e6 24 90 d2 55 c7 c4 14 9b de 6a f6 cf 16 a5 da 66 f3 cd 16 a5 da 66 f3 cd 16 a5 da 66 f3 cd 16 a5 da 01 e0 f1 b5 04 9c 9a 26 1f ee 7c 17 9e 2a 00 ee 7c 17 9e 2a 00 ee 7c 17 9e 2a 00 ee 7c 17 9e 2a 00 ee 7c 17 9e 2a 00 ee 7c 17 9e 2a 00 ee 7c 17 9e 2a 00 ee 7c 17 99 23 1d e2 6e 00 93 39 16 e0 63 02 91 3b 14 e3 6f 01 93 38 17 f9 40 75 33 80 94 78 be ec 7e eb e3 0c b3 f7 7d e5 e0 0c b3 f4 7c e5 e3 0c b3 f7 7d e5 e0 0d b3 f7 69 f1 ca 26 92 d0 56 c4 c7 ;".7{9ø-.œ{<∫“Õœ09.ê}≥ﬁ~˙⁄.¨Õ~˙⁄.¨Õ~˙⁄.¨Õ~˙⁄.¨Õ~˙⁄.¨Õ~˙⁄.¨Õ.‚∆.≠À.˝ƒr©‘.‚∆uµﬁ.ˇ¬.ÀÑ}Ì˝.ƒÎ{ïÊ$ê“U«ƒ.õﬁjˆœ.•⁄fÛÕ.•⁄fÛÕ.•⁄fÛÕ.•⁄.‡Òµ.úö&.Ó|.û*.Ó|.û*.Ó|.û*.Ó|.û*.Ó|.û*.Ó|.û*.Ó|.û*.Ó|.ô#.‚n.ì9.‡c.ë;.„o.ì8.˘@u3ÄîxæÏ~Î„.≥˜}Â‡.≥Ù|Â„.≥˜}Â‡.≥˜iÒ &í–Vƒ«";241;;COM7;;
7426;20/02/2026 18:29:32;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
7427;20/02/2026 18:29:32;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM7;;
7428;20/02/2026 18:29:32;IRP_MJ_WRITE;DOWN;;55 aa 5a f2 00 ;"U™ZÚ.";5;5;COM7;;
7429;20/02/2026 18:29:32;IRP_MJ_WRITE;UP;STATUS_SUCCESS;55 aa 5a f2 00 ;"U™ZÚ.";5;;COM7;;
7430;20/02/2026 18:29:32;IRP_MJ_WRITE;DOWN;;db 36 e4 ce 3d 73 ab 31 ba e4 cb 38 8c 48 31 f1 e4 69 80 ad 19 f9 5d 25 19 c9 b2 7c c5 7b 33 3a fc a4 5f f0 6d 10 0f ea 87 6a e6 4e 25 19 c9 b2 7c c5 7b 33 3a fc a4 5f f0 6d 10 75 f2 9b 6b e7 48 58 1e d7 ce 79 dc 01 2b 26 87 bd 4c 8c 68 08 09 8d ce 69 f1 69 25 71 ef b7 13 f9 51 0f 25 d7 99 41 ea 5a 03 1b e6 92 72 ef 59 3d 10 de aa 75 d2 63 3a 2d e4 ad 48 e8 64 07 17 e3 90 15 fc 65 9e b1 98 56 a0 00 9b e3 e0 1c 74 85 10 bd ca ef 3a 5d 8a 36 94 c5 c9 13 52 ac 1f 9b e3 e0 1c 74 85 10 bd ca ef 3a 5d 8a 36 94 c5 c9 13 52 ac 1f 9b e3 e0 1b 7d 98 1c af dd e2 29 4b 84 29 81 ca d8 07 5f bf 09 96 f1 f7 0b 48 e7 bd 17 5e 79 f8 a6 6a f7 77 27 06 f3 b1 63 ff 79 2c 03 fe bb 66 f2 72 2a 0c f5 bd 69 f9 74 32 12 d9 9a 42 d8 53 0d 27 ;"€6‰Œ=s´1∫‰À8åH1Ò‰iÄ≠.˘]%.…≤|≈{3:¸§_m..ÍájÊN%.…≤|≈{3:¸§_m.uÚõkÁHX.◊Œy‹.+&áΩLåh..çŒiÒi%qÔ∑.˘Q.%◊ôAÍZ..ÊírÔY=.ﬁ™u“c:-‰≠HËd..„ê.¸eû±òV†.õ„‡.tÖ.Ω Ô:]ä6î≈….R¨.õ„‡.tÖ.Ω Ô:]ä6î≈….R¨.õ„‡.}ò.Ø›‚)KÑ)Å ÿ._ø.ñÒ˜.HÁΩ.^y¯¶j˜w'.Û±cˇy,.˛ªfÚr*.ıΩi˘t2.ŸöBÿS.'";242;242;COM7;;
7431;20/02/2026 18:29:32;IRP_MJ_WRITE;UP;STATUS_SUCCESS;db 36 e4 ce 3d 73 ab 31 ba e4 cb 38 8c 48 31 f1 e4 69 80 ad 19 f9 5d 25 19 c9 b2 7c c5 7b 33 3a fc a4 5f f0 6d 10 0f ea 87 6a e6 4e 25 19 c9 b2 7c c5 7b 33 3a fc a4 5f f0 6d 10 75 f2 9b 6b e7 48 58 1e d7 ce 79 dc 01 2b 26 87 bd 4c 8c 68 08 09 8d ce 69 f1 69 25 71 ef b7 13 f9 51 0f 25 d7 99 41 ea 5a 03 1b e6 92 72 ef 59 3d 10 de aa 75 d2 63 3a 2d e4 ad 48 e8 64 07 17 e3 90 15 fc 65 9e b1 98 56 a0 00 9b e3 e0 1c 74 85 10 bd ca ef 3a 5d 8a 36 94 c5 c9 13 52 ac 1f 9b e3 e0 1c 74 85 10 bd ca ef 3a 5d 8a 36 94 c5 c9 13 52 ac 1f 9b e3 e0 1b 7d 98 1c af dd e2 29 4b 84 29 81 ca d8 07 5f bf 09 96 f1 f7 0b 48 e7 bd 17 5e 79 f8 a6 6a f7 77 27 06 f3 b1 63 ff 79 2c 03 fe bb 66 f2 72 2a 0c f5 bd 69 f9 74 32 12 d9 9a 42 d8 53 0d 27 ;"€6‰Œ=s´1∫‰À8åH1Ò‰iÄ≠.˘]%.…≤|≈{3:¸§_m..ÍájÊN%.…≤|≈{3:¸§_m.uÚõkÁHX.◊Œy‹.+&áΩLåh..çŒiÒi%qÔ∑.˘Q.%◊ôAÍZ..ÊírÔY=.ﬁ™u“c:-‰≠HËd..„ê.¸eû±òV†.õ„‡.tÖ.Ω Ô:]ä6î≈….R¨.õ„‡.tÖ.Ω Ô:]ä6î≈….R¨.õ„‡.}ò.Ø›‚)KÑ)Å ÿ._ø.ñÒ˜.HÁΩ.^y¯¶j˜w'.Û±cˇy,.˛ªfÚr*.ıΩi˘t2.ŸöBÿS.'";242;;COM7;;
7432;20/02/2026 18:29:32;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
7433;20/02/2026 18:29:32;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM7;;
7434;20/02/2026 18:29:32;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
7435;20/02/2026 18:29:32;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM7;;
