#;Time;Function;Direction;Status;Data;Data (chars);Data length;Req. length;Port;Comments;
61117;20/02/2026 19:13:48;IRP_MJ_WRITE;UP;STATUS_SUCCESS;76 37 3b 49 f3 8a 4f 6a 3b 4c f6 75 ac 6a 70 49 f3 e2 bc 6a 53 ba f3 e2 bc 6a 53 ba f3 e2 bc 6a 53 ba f3 e2 bc 6a 53 ba f3 e2 bc 6a 53 ba f3 e2 bc 6a 53 ba f3 e2 bc 6a 53 ba f3 e9 a9 6a 53 ba f3 ef a4 6a 52 a5 f3 e9 a7 6a 5b a3 f3 e1 bf 15 9d 93 b5 01 af 2c b3 97 b5 02 91 84 d5 a7 1d 64 a1 b3 db a1 8c 32 96 cb fd 94 52 4c 92 cb fd 94 52 4c 92 cb fd 94 51 4d 92 ce fc 94 cd f7 80 4b 6a d9 f8 81 44 6b 3a 48 f3 8a 4f 6a 3b 49 f3 8a 4f 6a 3b 49 f3 8a 4f 6a 3b 49 f3 8a 4f 6a 3b 49 f3 8a 4f 6a 3b 49 f3 8a 4f 6a 3b 49 f3 8a 4f 6a 3b 49 e1 98 5d 4c 1d 6f d0 a9 6c 47 16 64 d9 a0 65 4f 1e 6c d6 af 6a 47 7e 70 f3 1c fe 54 bf 86 42 30 8a da 80 8f 43 30 8a da 81 8c 43 30 8a da 81 8c 43 30 8a c2 83 8c 22 53 ad 83 d2 a0 1a 63 a6 ;"v7;IÛäOj;Lˆu¨jpIÛ‚ºjS∫Û‚ºjS∫Û‚ºjS∫Û‚ºjS∫Û‚ºjS∫Û‚ºjS∫Û‚ºjS∫ÛÈ©jS∫ÛÔ§jR•ÛÈßj[£Û·ø.ùìµ.Ø,≥óµ.ëÑ’ß.d°≥€°å2ñÀ˝îRLíÀ˝îRLíÀ˝îQMíŒ¸îÕ˜ÄKjŸ¯ÅDk:HÛäOj;IÛäOj;IÛäOj;IÛäOj;IÛäOj;IÛäOj;IÛäOj;I·ò]L.o–©lG.dŸ†eO.l÷ØjG~pÛ.˛TøÜB0ä⁄ÄèC0ä⁄ÅåC0ä⁄ÅåC0ä¬Éå""S≠É“†.c¶";241;;COM7;;
61118;20/02/2026 19:13:48;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
61119;20/02/2026 19:13:48;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM7;;
61120;20/02/2026 19:13:48;IRP_MJ_WRITE;DOWN;;55 aa 5a f4 00 ;"U™ZÙ.";5;5;COM7;;
61121;20/02/2026 19:13:48;IRP_MJ_WRITE;UP;STATUS_SUCCESS;55 aa 5a f4 00 ;"U™ZÙ.";5;;COM7;;
61122;20/02/2026 19:13:48;IRP_MJ_WRITE;DOWN;;91 38 c5 e8 00 74 d5 a8 71 d1 ee c5 ed 05 8b 36 a8 3a d1 ee ad 1b 00 1c 26 a8 19 22 ee ad 1b 00 1c 26 a8 19 22 ee ad 1b 00 1c 26 a8 19 22 ee ad 1b 00 1c 26 a8 19 22 ee ad 1b 00 1c 26 a8 12 37 ee ad 1b 00 11 3e a8 18 3d ee a6 00 00 14 3f a8 1a 21 91 63 32 46 ff 35 ee f9 0f a8 4d 36 ee 9a 3b 46 9f 3f 37 25 00 7f cc 0c 09 b7 0c 4f 03 35 a1 b2 08 09 b7 0c 4f 03 35 a2 b3 08 0c b6 0c d0 b8 27 21 25 45 a3 7a da ef c4 e9 00 74 d5 a8 71 d1 ee c5 e8 00 74 d5 a8 71 d1 ee c5 e8 00 74 d5 a8 71 d1 ee c5 e8 00 74 d5 a8 71 d1 ee c5 e8 00 74 d5 a8 71 d1 fc d7 fa 26 52 f3 8b 52 f2 c3 e8 c5 2a 5e ff 8d 54 f4 cb e0 cd 2d 31 ec a8 e7 60 d0 41 27 b1 ce 10 18 ca 17 5e 7f 2d b0 ce 10 18 cb 14 5e 7f 2d b0 ce 10 00 c9 14 3f 1c 0a e9 9d 3c 41 98 38 ;"ë8≈Ë.t’®q—Ó≈Ì.ã6®:—Ó≠...&®.""Ó≠...&®.""Ó≠...&®.""Ó≠...&®.""Ó≠...&®.7Ó≠...>®.=Ó¶...?®.!ëc2Fˇ5Ó˘.®M6Óö;Fü?7%.Ã..∑.O.5°≤..∑.O.5¢≥..∂.–∏'!%E£z⁄ÔƒÈ.t’®q—Ó≈Ë.t’®q—Ó≈Ë.t’®q—Ó≈Ë.t’®q—Ó≈Ë.t’®q—¸◊˙&RÛãRÚ√Ë≈*^ˇçTÙÀ‡Õ-1Ï®Á`–A'±Œ.. .^-∞Œ..À.^-∞Œ..….?..Èù<Aò8";244;244;COM7;;
61123;20/02/2026 19:13:48;IRP_MJ_WRITE;UP;STATUS_SUCCESS;91 38 c5 e8 00 74 d5 a8 71 d1 ee c5 ed 05 8b 36 a8 3a d1 ee ad 1b 00 1c 26 a8 19 22 ee ad 1b 00 1c 26 a8 19 22 ee ad 1b 00 1c 26 a8 19 22 ee ad 1b 00 1c 26 a8 19 22 ee ad 1b 00 1c 26 a8 12 37 ee ad 1b 00 11 3e a8 18 3d ee a6 00 00 14 3f a8 1a 21 91 63 32 46 ff 35 ee f9 0f a8 4d 36 ee 9a 3b 46 9f 3f 37 25 00 7f cc 0c 09 b7 0c 4f 03 35 a1 b2 08 09 b7 0c 4f 03 35 a2 b3 08 0c b6 0c d0 b8 27 21 25 45 a3 7a da ef c4 e9 00 74 d5 a8 71 d1 ee c5 e8 00 74 d5 a8 71 d1 ee c5 e8 00 74 d5 a8 71 d1 ee c5 e8 00 74 d5 a8 71 d1 ee c5 e8 00 74 d5 a8 71 d1 fc d7 fa 26 52 f3 8b 52 f2 c3 e8 c5 2a 5e ff 8d 54 f4 cb e0 cd 2d 31 ec a8 e7 60 d0 41 27 b1 ce 10 18 ca 17 5e 7f 2d b0 ce 10 18 cb 14 5e 7f 2d b0 ce 10 00 c9 14 3f 1c 0a e9 9d 3c 41 98 38 ;"ë8≈Ë.t’®q—Ó≈Ì.ã6®:—Ó≠...&®.""Ó≠...&®.""Ó≠...&®.""Ó≠...&®.""Ó≠...&®.7Ó≠...>®.=Ó¶...?®.!ëc2Fˇ5Ó˘.®M6Óö;Fü?7%.Ã..∑.O.5°≤..∑.O.5¢≥..∂.–∏'!%E£z⁄ÔƒÈ.t’®q—Ó≈Ë.t’®q—Ó≈Ë.t’®q—Ó≈Ë.t’®q—Ó≈Ë.t’®q—¸◊˙&RÛãRÚ√Ë≈*^ˇçTÙÀ‡Õ-1Ï®Á`–A'±Œ.. .^-∞Œ..À.^-∞Œ..….?..Èù<Aò8";244;;COM7;;
61124;20/02/2026 19:13:48;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
61125;20/02/2026 19:13:48;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM7;;
61126;20/02/2026 19:13:48;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
61127;20/02/2026 19:13:48;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM7;;
61128;20/02/2026 19:13:48;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
