#;Time;Function;Direction;Status;Data;Data (chars);Data length;Req. length;Port;Comments;
12178;25/02/2026 21:59:41;IRP_MJ_CREATE;DOWN;;;"C:\Program Files (x86)\Beelight\Beelight V3.0\Beelight.exe";;;COM7;;
12179;25/02/2026 21:59:41;IRP_MJ_CREATE;UP;STATUS_SUCCESS;;"C:\Program Files (x86)\Beelight\Beelight V3.0\Beelight.exe";;;COM7;;
12180;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_PROPERTIES);DOWN;;;"";;;COM7;;
12181;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_PROPERTIES);UP;STATUS_SUCCESS;40 00 02 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 10 06 00 00 00 cd 00 00 00 7f 00 00 00 70 6b 06 00 0c 00 01 1f 00 00 00 00 00 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"@...........................Õ......pk...........@..............";64;;COM7;;
12182;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_MODEMSTATUS);DOWN;;;"";;;COM7;;
12183;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_MODEMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 ;"....";4;;COM7;;
12184;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_BAUD_RATE);DOWN;;;"";;;COM7;;
12185;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_BAUD_RATE);UP;STATUS_SUCCESS;20 a1 07 00 ;" °..";4;;COM7;;
12186;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_LINE_CONTROL);DOWN;;;"";;;COM7;;
12187;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_LINE_CONTROL);UP;STATUS_SUCCESS;00 00 08 ;"...";3;;COM7;;
12188;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_CHARS);DOWN;;;"";;;COM7;;
12189;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_CHARS);UP;STATUS_SUCCESS;1a 00 00 1a 11 13 ;"......";6;;COM7;;
12190;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_HANDFLOW);DOWN;;;"";;;COM7;;
12191;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_HANDFLOW);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 10 00 00 00 10 00 00 ;"................";16;;COM7;;
12192;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_BAUD_RATE);DOWN;;;"";;;COM7;;
12193;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_BAUD_RATE);UP;STATUS_SUCCESS;20 a1 07 00 ;" °..";4;;COM7;;
12194;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_LINE_CONTROL);DOWN;;;"";;;COM7;;
12195;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_LINE_CONTROL);UP;STATUS_SUCCESS;00 00 08 ;"...";3;;COM7;;
12196;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_CHARS);DOWN;;;"";;;COM7;;
12197;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_CHARS);UP;STATUS_SUCCESS;1a 00 00 1a 11 13 ;"......";6;;COM7;;
12198;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_HANDFLOW);DOWN;;;"";;;COM7;;
12199;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_HANDFLOW);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 10 00 00 00 10 00 00 ;"................";16;;COM7;;
12200;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BAUD_RATE);DOWN;;20 a1 07 00 ;" °..";4;;COM7;;
12201;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BAUD_RATE);UP;STATUS_SUCCESS;;"";;;COM7;;
12202;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_RTS);DOWN;;;"";;;COM7;;
12203;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_RTS);UP;STATUS_SUCCESS;;"";;;COM7;;
12204;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_DTR);DOWN;;;"";;;COM7;;
12205;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_DTR);UP;STATUS_SUCCESS;;"";;;COM7;;
12206;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_LINE_CONTROL);DOWN;;00 00 08 ;"...";3;;COM7;;
12207;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_LINE_CONTROL);UP;STATUS_SUCCESS;;"";;;COM7;;
12208;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_CHARS);DOWN;;1a 00 00 1a 11 13 ;"......";6;;COM7;;
12209;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_CHARS);UP;STATUS_SUCCESS;;"";;;COM7;;
12210;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_HANDFLOW);DOWN;;00 00 00 00 00 00 00 00 00 10 00 00 00 10 00 00 ;"................";16;;COM7;;
12211;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_HANDFLOW);UP;STATUS_SUCCESS;;"";;;COM7;;
12212;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_BAUD_RATE);DOWN;;;"";;;COM7;;
12213;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_BAUD_RATE);UP;STATUS_SUCCESS;20 a1 07 00 ;" °..";4;;COM7;;
12214;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_LINE_CONTROL);DOWN;;;"";;;COM7;;
12215;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_LINE_CONTROL);UP;STATUS_SUCCESS;00 00 08 ;"...";3;;COM7;;
12216;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_CHARS);DOWN;;;"";;;COM7;;
12217;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_CHARS);UP;STATUS_SUCCESS;1a 00 00 1a 11 13 ;"......";6;;COM7;;
12218;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_HANDFLOW);DOWN;;;"";;;COM7;;
12219;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_HANDFLOW);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 10 00 00 00 10 00 00 ;"................";16;;COM7;;
12220;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BAUD_RATE);DOWN;;20 a1 07 00 ;" °..";4;;COM7;;
12221;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BAUD_RATE);UP;STATUS_SUCCESS;;"";;;COM7;;
12222;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_RTS);DOWN;;;"";;;COM7;;
12223;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_RTS);UP;STATUS_SUCCESS;;"";;;COM7;;
12224;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_DTR);DOWN;;;"";;;COM7;;
12225;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_DTR);UP;STATUS_SUCCESS;;"";;;COM7;;
12226;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_LINE_CONTROL);DOWN;;00 00 08 ;"...";3;;COM7;;
12227;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_LINE_CONTROL);UP;STATUS_SUCCESS;;"";;;COM7;;
12228;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_CHARS);DOWN;;1a 00 00 1a 11 13 ;"......";6;;COM7;;
12229;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_CHARS);UP;STATUS_SUCCESS;;"";;;COM7;;
12230;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_HANDFLOW);DOWN;;00 00 00 00 00 00 00 00 00 10 00 00 00 10 00 00 ;"................";16;;COM7;;
12231;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_HANDFLOW);UP;STATUS_SUCCESS;;"";;;COM7;;
12232;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_DTR);DOWN;;;"";;;COM7;;
12233;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_DTR);UP;STATUS_SUCCESS;;"";;;COM7;;
12234;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_TIMEOUTS);DOWN;;ff ff ff ff ff ff ff ff fe ff ff ff 00 00 00 00 00 00 00 00 ;"ˇˇˇˇˇˇˇˇ˛ˇˇˇ........";20;;COM7;;
12235;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_TIMEOUTS);UP;STATUS_SUCCESS;;"";;;COM7;;
12236;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_WAIT_MASK);DOWN;;fb 01 00 00 ;"˚...";4;;COM7;;
12237;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_WAIT_MASK);UP;STATUS_SUCCESS;;"";;;COM7;;
12238;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_QUEUE_SIZE);DOWN;;00 10 00 00 00 08 00 00 ;"........";8;;COM7;;
12239;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_QUEUE_SIZE);UP;STATUS_SUCCESS;;"";;;COM7;;
12240;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM7;;
12241;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM7;;
12242;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
12243;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 7c 00 00 00 00 00 00 00 00 00 00 00 ;"........|...........";20;;COM7;;
12244;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM7;;
12245;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
12246;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 7c 00 00 00 00 00 00 00 00 00 00 00 ;"........|...........";20;;COM7;;
12247;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_WAIT_MASK);DOWN;;00 00 00 00 ;"....";4;;COM7;;
12248;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;00 00 00 00 ;"....";4;;COM7;;
12249;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_WAIT_MASK);UP;STATUS_SUCCESS;;"";;;COM7;;
12250;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_DTR);DOWN;;;"";;;COM7;;
12251;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_DTR);UP;STATUS_SUCCESS;;"";;;COM7;;
12252;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_PURGE);DOWN;;0a 00 00 00 ;"....";4;;COM7;;
12253;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_PURGE);UP;STATUS_SUCCESS;;"";;;COM7;;
12254;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_PURGE);DOWN;;05 00 00 00 ;"....";4;;COM7;;
12255;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_PURGE);UP;STATUS_SUCCESS;;"";;;COM7;;
12256;25/02/2026 21:59:41;IRP_MJ_CLOSE;DOWN;;;"";;;COM7;;
12257;25/02/2026 21:59:41;IRP_MJ_CLOSE;UP;STATUS_SUCCESS;;"";;;COM7;;
12258;25/02/2026 21:59:41;IRP_MJ_CREATE;DOWN;;;"C:\Program Files (x86)\Beelight\Beelight V3.0\Beelight.exe";;;COM7;;
12259;25/02/2026 21:59:41;IRP_MJ_CREATE;UP;STATUS_SUCCESS;;"C:\Program Files (x86)\Beelight\Beelight V3.0\Beelight.exe";;;COM7;;
12260;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_PROPERTIES);DOWN;;;"";;;COM7;;
12261;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_PROPERTIES);UP;STATUS_SUCCESS;40 00 02 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 10 06 00 00 00 cd 00 00 00 7f 00 00 00 70 6b 06 00 0c 00 01 1f 00 00 00 00 00 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"@...........................Õ......pk...........@..............";64;;COM7;;
12262;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_MODEMSTATUS);DOWN;;;"";;;COM7;;
12263;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_MODEMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 ;"....";4;;COM7;;
12264;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_BAUD_RATE);DOWN;;;"";;;COM7;;
12265;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_BAUD_RATE);UP;STATUS_SUCCESS;20 a1 07 00 ;" °..";4;;COM7;;
12266;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_LINE_CONTROL);DOWN;;;"";;;COM7;;
12267;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_LINE_CONTROL);UP;STATUS_SUCCESS;00 00 08 ;"...";3;;COM7;;
12268;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_CHARS);DOWN;;;"";;;COM7;;
12269;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_CHARS);UP;STATUS_SUCCESS;1a 00 00 1a 11 13 ;"......";6;;COM7;;
12270;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_HANDFLOW);DOWN;;;"";;;COM7;;
12271;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_HANDFLOW);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 10 00 00 00 10 00 00 ;"................";16;;COM7;;
12272;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_BAUD_RATE);DOWN;;;"";;;COM7;;
12273;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_BAUD_RATE);UP;STATUS_SUCCESS;20 a1 07 00 ;" °..";4;;COM7;;
12274;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_LINE_CONTROL);DOWN;;;"";;;COM7;;
12275;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_LINE_CONTROL);UP;STATUS_SUCCESS;00 00 08 ;"...";3;;COM7;;
12276;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_CHARS);DOWN;;;"";;;COM7;;
12277;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_CHARS);UP;STATUS_SUCCESS;1a 00 00 1a 11 13 ;"......";6;;COM7;;
12278;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_HANDFLOW);DOWN;;;"";;;COM7;;
12279;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_HANDFLOW);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 10 00 00 00 10 00 00 ;"................";16;;COM7;;
12280;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BAUD_RATE);DOWN;;20 a1 07 00 ;" °..";4;;COM7;;
12281;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BAUD_RATE);UP;STATUS_SUCCESS;;"";;;COM7;;
12282;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_RTS);DOWN;;;"";;;COM7;;
12283;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_RTS);UP;STATUS_SUCCESS;;"";;;COM7;;
12284;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_DTR);DOWN;;;"";;;COM7;;
12285;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_DTR);UP;STATUS_SUCCESS;;"";;;COM7;;
12286;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_LINE_CONTROL);DOWN;;00 00 08 ;"...";3;;COM7;;
12287;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_LINE_CONTROL);UP;STATUS_SUCCESS;;"";;;COM7;;
12288;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_CHARS);DOWN;;1a 00 00 1a 11 13 ;"......";6;;COM7;;
12289;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_CHARS);UP;STATUS_SUCCESS;;"";;;COM7;;
12290;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_HANDFLOW);DOWN;;00 00 00 00 00 00 00 00 00 10 00 00 00 10 00 00 ;"................";16;;COM7;;
12291;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_HANDFLOW);UP;STATUS_SUCCESS;;"";;;COM7;;
12292;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_BAUD_RATE);DOWN;;;"";;;COM7;;
12293;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_BAUD_RATE);UP;STATUS_SUCCESS;20 a1 07 00 ;" °..";4;;COM7;;
12294;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_LINE_CONTROL);DOWN;;;"";;;COM7;;
12295;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_LINE_CONTROL);UP;STATUS_SUCCESS;00 00 08 ;"...";3;;COM7;;
12296;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_CHARS);DOWN;;;"";;;COM7;;
12297;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_CHARS);UP;STATUS_SUCCESS;1a 00 00 1a 11 13 ;"......";6;;COM7;;
12298;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_HANDFLOW);DOWN;;;"";;;COM7;;
12299;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_HANDFLOW);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 10 00 00 00 10 00 00 ;"................";16;;COM7;;
12300;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BAUD_RATE);DOWN;;20 a1 07 00 ;" °..";4;;COM7;;
12301;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BAUD_RATE);UP;STATUS_SUCCESS;;"";;;COM7;;
12302;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_RTS);DOWN;;;"";;;COM7;;
12303;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_RTS);UP;STATUS_SUCCESS;;"";;;COM7;;
12304;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_DTR);DOWN;;;"";;;COM7;;
12305;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_DTR);UP;STATUS_SUCCESS;;"";;;COM7;;
12306;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_LINE_CONTROL);DOWN;;00 00 08 ;"...";3;;COM7;;
12307;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_LINE_CONTROL);UP;STATUS_SUCCESS;;"";;;COM7;;
12308;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_CHARS);DOWN;;1a 00 00 1a 11 13 ;"......";6;;COM7;;
12309;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_CHARS);UP;STATUS_SUCCESS;;"";;;COM7;;
12310;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_HANDFLOW);DOWN;;00 00 00 00 00 00 00 00 00 10 00 00 00 10 00 00 ;"................";16;;COM7;;
12311;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_HANDFLOW);UP;STATUS_SUCCESS;;"";;;COM7;;
12312;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_DTR);DOWN;;;"";;;COM7;;
12313;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_DTR);UP;STATUS_SUCCESS;;"";;;COM7;;
12314;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_TIMEOUTS);DOWN;;ff ff ff ff ff ff ff ff fe ff ff ff 00 00 00 00 00 00 00 00 ;"ˇˇˇˇˇˇˇˇ˛ˇˇˇ........";20;;COM7;;
12315;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_TIMEOUTS);UP;STATUS_SUCCESS;;"";;;COM7;;
12316;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_WAIT_MASK);DOWN;;fb 01 00 00 ;"˚...";4;;COM7;;
12317;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_WAIT_MASK);UP;STATUS_SUCCESS;;"";;;COM7;;
12318;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM7;;
12319;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_QUEUE_SIZE);DOWN;;00 10 00 00 00 08 00 00 ;"........";8;;COM7;;
12320;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_QUEUE_SIZE);UP;STATUS_SUCCESS;;"";;;COM7;;
12321;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
12322;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM7;;
12323;25/02/2026 21:59:41;IRP_MJ_WRITE;DOWN;;55 aa 5a 08 00 ;"U™Z..";5;5;COM7;;
12324;25/02/2026 21:59:41;IRP_MJ_WRITE;UP;STATUS_SUCCESS;55 aa 5a 08 00 ;"U™Z..";5;;COM7;;
12325;25/02/2026 21:59:41;IRP_MJ_WRITE;DOWN;;4e 35 9e e3 83 95 9e e2 ;"N5û„Éïû‚";8;8;COM7;;
12326;25/02/2026 21:59:41;IRP_MJ_WRITE;UP;STATUS_SUCCESS;4e 35 9e e3 83 95 9e e2 ;"N5û„Éïû‚";8;;COM7;;
12327;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;05 04 00 00 ;"....";4;;COM7;;
12328;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
12329;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 7b 00 00 00 00 00 00 00 00 00 00 00 ;"........{...........";20;;COM7;;
12330;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM7;;
12331;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM7;;
12332;25/02/2026 21:59:41;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 7b 00 00 00 00 00 00 00 00 00 00 00 ;"........{...........";20;;COM7;;
